SalePrice,Id
178699.0,1778
177990.0,1779
180676.38,1780
177530.6,1781
177133.66,1782
179663.19,1783
177120.88,1784
177635.39,1785
177770.77,1786
179765.19,1787
175715.73,1788
176959.45,1789
177477.27,1790
181230.48,1791
179005.22,1792
178248.1,1793
179966.97,1794
177410.94,1795
177755.3,1796
178301.44,1797
177215.3,1798
177365.97,1799
177209.19,1800
179378.14,1801
179448.31,1802
178279.06,1803
178828.94,1804
178419.61,1805
178412.4,1806
177146.78,1807
178842.81,1808
177335.12,1809
178482.39,1810
176042.25,1811
175547.44,1812
177892.67,1813
176698.2,1814
176040.52,1815
176017.33,1816
176710.72,1817
177603.08,1818
178852.03,1819
175468.81,1820
176783.39,1821
178268.55,1822
174790.97,1823
177799.67,1824
179094.92,1825
175962.83,1826
177306.77,1827
177621.8,1828
177852.08,1829
177427.69,1830
179134.38,1831
176573.0,1832
177684.48,1833
177285.58,1834
177311.97,1835
177157.1,1836
176055.06,1837
176652.39,1838
178279.66,1839
179274.86,1840
179054.7,1841
176746.73,1842
179143.19,1843
178162.19,1844
179157.28,1845
177735.62,1846
178519.81,1847
174833.75,1848
177186.75,1849
177201.56,1850
178436.47,1851
178814.03,1852
178123.0,1853
179760.62,1854
179577.55,1855
182085.84,1856
178791.5,1857
179436.3,1858
178444.23,1859
180008.3,1860
178430.89,1861
185756.23,1862
185745.94,1863
185746.03,1864
183204.44,1865
183635.0,1866
182485.38,1867
182897.66,1868
182018.48,1869
181627.69,1870
181944.05,1871
181595.73,1872
181742.62,1873
180030.05,1874
181486.31,1875
181669.78,1876
181042.8,1877
181719.6,1878
178011.56,1879
179090.48,1880
182689.42,1881
182322.52,1882
181704.19,1883
181307.4,1884
181997.66,1885
182214.38,1886
181825.14,1887
182088.64,1888
181691.72,1889
178468.06,1890
178441.72,1891
176540.58,1892
177034.5,1893
177638.47,1894
178021.86,1895
178135.83,1896
178004.3,1897
177586.28,1898
179068.38,1899
178527.23,1900
178376.58,1901
178012.66,1902
179799.92,1903
178217.98,1904
179353.81,1905
180374.1,1906
179193.12,1907
178164.45,1908
179824.31,1909
178927.98,1910
181325.0,1911
183032.75,1912
179583.27,1913
175744.61,1914
181157.69,1915
175303.83,1916
182187.66,1917
178956.53,1918
181274.44,1919
180433.55,1920
183430.81,1921
181738.61,1922
181760.61,1923
181755.14,1924
181110.28,1925
183426.6,1926
178040.86,1927
180130.17,1928
177662.56,1929
178728.17,1930
179733.03,1931
179429.61,1932
178797.45,1933
181326.78,1934
181775.61,1935
180906.38,1936
181796.36,1937
181170.2,1938
181153.72,1939
180218.92,1940
181358.0,1941
181050.58,1942
180205.83,1943
184186.89,1944
183489.66,1945
178066.3,1946
182369.62,1947
179488.77,1948
181883.8,1949
180935.8,1950
182476.36,1951
180979.56,1952
180770.97,1953
181340.19,1954
178727.25,1955
183861.16,1956
180210.61,1957
182523.62,1958
180148.84,1959
178346.78,1960
178113.05,1961
177483.58,1962
178156.5,1963
178698.52,1964
178706.3,1965
179063.27,1966
182134.12,1967
184164.14,1968
183347.97,1969
184803.25,1970
184795.25,1971
184230.77,1972
182908.62,1973
183682.8,1974
183423.61,1975
182900.94,1976
183007.62,1977
183775.61,1978
183206.17,1979
181276.05,1980
183002.98,1981
181571.16,1982
180852.52,1983
180825.55,1984
181652.19,1985
181439.81,1986
181454.36,1987
181774.64,1988
181939.81,1989
181949.83,1990
182189.48,1991
182204.73,1992
181333.97,1993
182115.94,1994
181647.25,1995
182586.22,1996
182726.48,1997
183316.2,1998
183288.86,1999
183037.55,2000
182665.69,2001
182396.53,2002
183554.36,2003
182972.17,2004
182341.7,2005
181985.19,2006
182605.84,2007
181397.19,2008
181568.56,2009
181710.33,2010
179241.62,2011
180860.94,2012
180662.55,2013
181155.42,2014
181663.69,2015
181929.97,2016
180973.95,2017
178616.2,2018
180577.78,2019
177223.67,2020
177099.16,2021
180778.27,2022
179083.08,2023
182672.56,2024
183781.12,2025
180243.34,2026
180174.8,2027
179727.6,2028
180059.69,2029
181786.14,2030
181237.73,2031
181624.67,2032
181579.73,2033
180328.03,2034
182313.75,2035
181357.17,2036
181378.78,2037
181525.53,2038
180377.73,2039
182487.95,2040
183468.47,2041
181743.2,2042
178951.27,2043
180536.62,2044
180090.11,2045
179347.28,2046
178724.9,2047
179870.19,2048
179480.17,2049
179017.36,2050
177179.55,2051
178482.97,2052
179745.67,2053
176789.64,2054
178682.64,2055
180253.19,2056
177488.88,2057
181965.45,2058
178931.08,2059
180923.56,2060
179930.14,2061
177782.06,2062
177497.8,2063
178368.78,2064
177230.44,2065
180821.45,2066
180314.36,2067
178309.44,2068
177068.67,2069
176847.16,2070
178527.55,2071
178318.48,2072
179428.67,2073
180692.12,2074
179215.81,2075
177977.95,2076
178465.97,2077
177828.77,2078
178799.67,2079
178034.19,2080
177043.25,2081
178477.03,2082
178368.69,2083
177786.97,2084
177831.67,2085
180623.73,2086
179168.03,2087
177666.11,2088
176781.22,2089
178504.8,2090
176550.0,2091
179157.7,2092
176941.48,2093
177908.64,2094
178296.73,2095
176640.95,2096
177473.34,2097
178605.64,2098
175790.97,2099
178513.7,2100
177503.25,2101
177354.14,2102
177400.0,2103
176974.0,2104
178112.66,2105
176076.27,2106
180667.83,2107
178098.75,2108
178764.42,2109
178844.33,2110
178496.44,2111
178224.45,2112
178522.47,2113
178599.58,2114
179844.22,2115
179053.95,2116
180168.6,2117
178067.52,2118
176543.28,2119
178638.3,2120
176926.1,2121
176761.86,2122
177701.56,2123
178333.38,2124
178178.0,2125
179293.14,2126
179094.23,2127
177213.38,2128
177005.81,2129
177711.17,2130
180111.6,2131
177666.81,2132
178498.94,2133
178877.02,2134
178282.6,2135
175397.44,2136
178538.4,2137
177686.5,2138
180039.3,2139
179926.62,2140
179181.95,2141
177541.83,2142
177935.56,2143
176144.39,2144
179763.31,2145
179150.98,2146
179241.66,2147
179098.1,2148
178574.84,2149
181885.89,2150
177305.19,2151
179150.97,2152
179765.7,2153
177077.58,2154
180237.56,2155
182377.61,2156
182504.97,2157
182283.44,2158
181419.75,2159
181678.66,2160
182723.03,2161
184736.73,2162
185185.25,2163
181481.77,2164
179904.67,2165
180329.55,2166
181793.17,2167
181359.66,2168
181285.64,2169
182164.9,2170
178554.47,2171
180075.06,2172
180390.11,2173
182133.25,2174
182428.48,2175
182741.72,2176
182651.42,2177
182389.23,2178
178779.88,2179
181485.12,2180
181235.06,2181
181578.19,2182
181465.22,2183
178166.83,2184
177886.2,2185
179457.53,2186
179941.56,2187
180284.6,2188
183810.94,2189
176740.56,2190
176834.17,2191
175808.4,2192
177717.98,2193
178173.56,2194
177261.77,2195
177387.2,2196
178572.6,2197
178677.58,2198
180824.88,2199
178035.3,2200
178278.34,2201
180603.45,2202
177077.39,2203
179846.17,2204
176489.44,2205
178154.27,2206
179540.19,2207
182757.17,2208
179870.73,2209
178871.86,2210
178606.22,2211
179048.92,2212
176361.02,2213
179030.94,2214
178157.77,2215
178286.92,2216
176332.84,2217
176166.9,2218
177442.56,2219
176345.23,2220
181759.56,2221
181560.17,2222
182400.42,2223
182620.12,2224
180384.89,2225
181744.22,2226
181003.55,2227
181914.1,2228
182296.11,2229
180609.1,2230
182246.44,2231
180952.78,2232
180862.45,2233
182431.06,2234
181770.53,2235
182139.27,2236
183621.47,2237
181658.66,2238
178372.78,2239
179636.38,2240
178888.22,2241
177583.47,2242
178910.61,2243
178183.7,2244
177605.36,2245
178036.06,2246
178795.02,2247
178783.39,2248
179255.44,2249
178729.6,2250
175865.84,2251
180627.98,2252
180903.17,2253
181020.58,2254
181862.1,2255
181336.39,2256
183498.7,2257
180726.53,2258
181727.92,2259
179131.12,2260
180588.58,2261
180117.78,2262
184303.77,2263
185262.73,2264
180254.14,2265
181937.61,2266
182713.56,2267
184371.58,2268
179854.88,2269
182007.48,2270
182294.03,2271
181378.72,2272
180812.27,2273
182117.8,2274
180645.53,2275
180057.94,2276
181821.67,2277
180477.2,2278
179377.98,2279
178128.77,2280
181110.05,2281
181328.34,2282
178009.05,2283
178596.8,2284
179038.73,2285
179115.62,2286
183878.38,2287
183089.34,2288
184771.52,2289
185414.33,2290
183366.94,2291
185186.97,2292
185364.69,2293
184166.95,2294
185131.1,2295
183164.52,2296
184441.12,2297
183762.17,2298
184387.66,2299
183206.31,2300
183391.25,2301
182374.64,2302
181915.6,2303
182212.88,2304
181332.45,2305
181004.31,2306
181547.03,2307
181828.88,2308
182285.84,2309
181773.95,2310
181267.3,2311
181844.73,2312
182056.31,2313
181189.45,2314
181799.58,2315
182334.2,2316
181674.34,2317
182169.92,2318
181793.67,2319
181879.83,2320
182251.08,2321
182287.48,2322
180733.67,2323
182094.81,2324
182459.34,2325
181887.38,2326
182466.81,2327
182426.31,2328
182107.61,2329
182233.12,2330
184468.25,2331
184266.2,2332
183124.05,2333
182756.86,2334
183208.3,2335
183335.45,2336
182259.38,2337
183485.14,2338
182112.14,2339
184411.39,2340
183790.0,2341
182829.73,2342
182694.48,2343
182495.23,2344
182235.42,2345
182379.3,2346
181723.2,2347
182888.53,2348
181813.72,2349
184257.47,2350
182525.25,2351
182731.81,2352
183221.16,2353
179458.7,2354
180239.92,2355
180471.36,2356
181785.22,2357
181117.16,2358
179999.75,2359
178606.58,2360
180148.84,2361
181862.56,2362
179271.3,2363
180995.56,2364
181918.69,2365
180777.88,2366
180918.02,2367
181589.48,2368
181502.55,2369
181307.0,2370
180558.28,2371
182200.58,2372
183395.5,2373
184293.73,2374
180349.84,2375
182463.75,2376
182593.45,2377
179958.56,2378
181688.61,2379
178135.81,2380
179922.25,2381
182016.31,2382
182248.1,2383
183049.73,2384
181327.55,2385
178050.47,2386
179320.95,2387
177885.23,2388
177803.89,2389
179108.6,2390
179259.61,2391
177843.5,2392
180601.06,2393
178815.0,2394
182321.88,2395
178348.3,2396
181350.39,2397
179591.36,2398
175746.6,2399
176431.31,2400
179279.27,2401
178893.14,2402
179599.11,2403
179158.16,2404
179263.1,2405
179839.1,2406
178734.19,2407
179657.12,2408
178703.1,2409
180693.22,2410
177863.4,2411
179588.66,2412
178568.61,2413
180514.22,2414
179538.64,2415
177840.81,2416
177295.05,2417
179475.44,2418
178158.17,2419
179016.8,2420
178144.89,2421
177438.52,2422
178456.33,2423
180522.69,2424
182778.19,2425
179887.5,2426
178471.34,2427
181822.17,2428
177824.77,2429
178968.97,2430
178862.81,2431
179648.22,2432
178579.98,2433
178906.86,2434
180190.16,2435
177851.42,2436
178245.69,2437
178399.17,2438
178026.78,2439
177421.84,2440
177181.94,2441
178691.56,2442
178983.08,2443
179772.27,2444
175939.12,2445
177939.27,2446
180999.47,2447
177873.1,2448
177072.39,2449
180199.81,2450
180023.95,2451
179503.78,2452
177418.58,2453
179950.27,2454
179558.28,2455
177506.6,2456
178767.84,2457
178313.45,2458
177233.08,2459
178679.22,2460
178043.73,2461
179256.27,2462
177805.0,2463
180533.08,2464
177014.28,2465
177896.7,2466
180093.08,2467
177203.36,2468
176592.23,2469
180960.94,2470
181858.14,2471
178551.86,2472
177543.9,2473
177130.86,2474
181978.22,2475
177518.4,2476
177207.95,2477
180057.11,2478
178078.06,2479
180190.05,2480
177248.11,2481
178268.14,2482
177584.05,2483
178413.73,2484
178540.47,2485
180439.83,2486
180974.9,2487
181109.73,2488
179925.56,2489
180733.22,2490
176929.81,2491
180093.73,2492
180931.47,2493
179148.12,2494
177660.94,2495
183480.4,2496
178915.06,2497
177668.8,2498
178186.1,2499
178569.67,2500
178027.58,2501
179785.86,2502
177206.81,2503
178798.48,2504
182745.67,2505
183613.86,2506
183351.02,2507
183586.45,2508
182275.19,2509
182871.69,2510
181653.83,2511
182610.88,2512
181748.05,2513
181468.83,2514
179872.86,2515
181609.5,2516
180542.02,2517
180733.28,2518
182134.16,2519
181936.61,2520
181233.92,2521
182467.97,2522
178833.66,2523
179728.97,2524
180140.42,2525
179168.5,2526
177930.56,2527
178756.53,2528
180163.16,2529
180662.94,2530
181993.2,2531
182745.36,2532
182344.2,2533
181938.55,2534
182576.38,2535
183099.03,2536
181480.6,2537
181809.67,2538
182102.5,2539
182040.69,2540
182231.0,2541
181245.23,2542
179305.83,2543
177926.08,2544
178491.62,2545
179025.72,2546
179758.86,2547
179831.19,2548
181317.97,2549
188407.78,2550
179076.94,2551
179759.95,2552
176750.52,2553
177554.9,2554
179277.61,2555
177616.62,2556
178551.55,2557
178030.4,2558
177095.83,2559
180141.14,2560
179641.89,2561
177651.56,2562
179069.52,2563
181407.11,2564
178877.6,2565
180689.75,2566
177721.75,2567
178449.72,2568
180709.58,2569
179206.22,2570
181033.33,2571
179190.44,2572
180967.78,2573
182398.84,2574
177879.7,2575
178993.62,2576
178179.97,2577
177230.05,2578
175997.66,2579
177446.73,2580
179477.89,2581
179440.12,2582
182395.66,2583
179530.42,2584
182671.38,2585
181885.75,2586
181631.11,2587
177720.14,2588
179622.44,2589
182305.02,2590
182968.48,2591
181694.88,2592
182996.75,2593
181001.56,2594
181047.19,2595
183033.36,2596
181985.12,2597
183550.36,2598
184172.64,2599
178809.08,2600
178692.1,2601
177319.25,2602
177310.84,2603
177044.9,2604
177297.52,2605
179859.98,2606
182453.31,2607
182503.83,2608
180731.83,2609
177749.11,2610
178921.97,2611
180427.4,2612
179648.44,2613
179514.44,2614
178894.33,2615
180235.0,2616
180262.88,2617
181238.86,2618
181018.2,2619
182254.78,2620
181181.02,2621
182118.94,2622
182304.78,2623
183748.0,2624
182479.92,2625
181528.3,2626
180341.8,2627
184148.64,2628
185639.4,2629
184094.89,2630
184785.89,2631
184172.94,2632
182687.94,2633
185293.55,2634
180160.14,2635
182058.36,2636
180292.48,2637
182989.66,2638
182087.44,2639
180457.5,2640
177901.17,2641
181292.08,2642
179016.55,2643
179100.42,2644
178438.0,2645
178135.75,2646
178821.55,2647
179662.75,2648
179979.1,2649
179213.31,2650
180111.0,2651
184358.03,2652
183425.55,2653
183027.7,2654
184364.92,2655
184108.7,2656
183575.9,2657
183693.08,2658
184176.55,2659
184242.81,2660
183624.12,2661
184033.66,2662
182889.73,2663
182254.44,2664
183807.5,2665
182819.06,2666
181689.42,2667
182190.47,2668
181971.67,2669
183641.31,2670
182389.64,2671
182159.06,2672
181268.64,2673
181721.48,2674
180794.34,2675
182619.6,2676
181688.72,2677
183695.33,2678
182949.77,2679
183445.03,2680
183606.38,2681
183334.69,2682
184930.9,2683
183419.9,2684
183235.77,2685
182846.16,2686
183720.33,2687
182664.78,2688
182494.33,2689
185379.64,2690
181498.25,2691
179087.17,2692
182664.3,2693
179382.98,2694
181988.95,2695
181710.48,2696
182161.47,2697
182424.1,2698
180543.42,2699
179999.62,2700
180955.88,2701
179005.72,2702
179886.44,2703
180308.36,2704
178289.52,2705
178950.08,2706
179514.0,2707
178423.62,2708
177497.95,2709
178990.47,2710
181882.02,2711
185158.62,2712
180758.38,2713
180787.3,2714
180438.56,2715
180487.89,2716
182660.61,2717
182804.5,2718
179131.23,2719
180361.88,2720
179209.86,2721
179744.0,2722
181522.16,2723
178700.17,2724
178341.72,2725
178960.39,2726
180802.4,2727
179782.75,2728
179361.69,2729
178944.45,2730
178980.31,2731
178703.64,2732
180470.11,2733
178879.02,2734
177944.06,2735
179934.98,2736
177982.98,2737
179884.28,2738
180221.1,2739
179678.3,2740
179066.22,2741
180521.73,2742
178714.56,2743
180167.89,2744
180264.52,2745
179266.39,2746
179518.3,2747
178513.42,2748
178918.47,2749
179083.72,2750
179566.84,2751
182444.78,2752
180221.81,2753
181764.94,2754
179427.58,2755
179038.36,2756
177362.27,2757
177631.73,2758
178505.11,2759
177706.23,2760
178987.25,2761
179679.08,2762
182849.56,2763
180047.73,2764
184216.03,2765
178949.0,2766
178148.25,2767
178535.4,2768
178382.58,2769
179030.39,2770
177976.1,2771
176645.1,2772
180020.22,2773
178014.94,2774
178897.86,2775
179104.0,2776
178707.9,2777
178473.86,2778
177113.77,2779
177324.53,2780
177528.25,2781
178191.58,2782
176321.66,2783
177732.44,2784
178288.92,2785
176799.45,2786
178474.31,2787
176948.58,2788
180129.12,2789
177541.19,2790
178919.69,2791
176096.73,2792
179607.1,2793
177894.4,2794
177989.17,2795
177320.22,2796
181288.39,2797
178798.86,2798
178960.67,2799
176566.23,2800
176981.8,2801
178560.61,2802
180258.73,2803
178245.73,2804
177796.06,2805
176363.75,2806
180842.38,2807
179558.0,2808
178580.66,2809
178939.44,2810
179957.86,2811
180338.73,2812
180304.7,2813
180117.39,2814
177193.14,2815
180272.78,2816
179620.36,2817
178942.58,2818
180117.73,2819
179497.75,2820
178377.19,2821
181275.31,2822
185110.17,2823
178914.2,2824
180419.69,2825
179521.0,2826
178799.39,2827
182762.58,2828
181615.73,2829
182938.62,2830
181480.83,2831
182777.66,2832
183370.9,2833
182450.03,2834
182503.39,2835
182319.7,2836
180958.17,2837
180830.14,2838
182439.67,2839
181502.69,2840
181946.33,2841
183137.78,2842
180482.89,2843
179874.81,2844
178781.39,2845
182153.23,2846
182624.75,2847
181937.34,2848
182423.03,2849
183410.1,2850
182579.08,2851
182526.92,2852
183137.14,2853
179576.1,2854
181565.3,2855
182437.58,2856
181835.6,2857
182304.48,2858
179954.83,2859
178738.69,2860
179482.83,2861
182761.75,2862
178987.44,2863
182312.88,2864
179732.77,2865
180390.55,2866
177377.5,2867
177336.44,2868
177643.36,2869
180157.95,2870
177077.64,2871
175586.78,2872
178912.94,2873
178428.5,2874
177513.5,2875
181121.55,2876
177436.86,2877
179203.97,2878
179375.9,2879
177916.28,2880
178292.11,2881
178712.05,2882
179262.02,2883
181198.22,2884
179985.14,2885
181871.88,2886
178414.47,2887
177590.38,2888
175889.8,2889
176814.64,2890
178993.7,2891
176624.44,2892
177217.22,2893
175713.39,2894
181815.19,2895
182637.64,2896
181881.61,2897
180704.25,2898
181936.72,2899
180236.0,2900
180064.14,2901
181521.39,2902
184666.06,2903
184087.89,2904
177242.58,2905
182057.5,2906
179047.38,2907
180437.52,2908
179806.92,2909
176339.2,2910
177481.84,2911
179996.23,2912
178386.64,2913
177145.5,2914
177466.19,2915
177531.6,2916
182060.55,2917
178623.7,2918
183139.95,2919
