SalePrice,Id
188026.9,1609
157497.88,1610
140247.3,1611
174208.58,1612
164371.31,1613
134556.92,1614
90504.336,1615
77109.32,1616
99480.36,1617
125078.1,1618
144964.1,1619
186673.0,1620
142745.83,1621
145595.05,1622
246715.05,1623
207167.53,1624
115400.734,1625
165132.14,1626
182368.84,1627
265881.66,1628
173936.58,1629
361324.6,1630
206217.7,1631
232608.39,1632
164829.98,1633
184662.9,1634
174350.39,1635
155065.8,1636
187427.94,1637
199280.73,1638
184590.95,1639
242378.78,1640
177604.0,1641
212524.05,1642
216431.88,1643
209725.17,1644
208028.69,1645
159809.36,1646
158182.89,1647
135314.2,1648
140393.19,1649
121601.94,1650
120706.086,1651
105208.45,1652
112445.07,1653
141691.64,1654
148565.4,1655
140502.55,1656
149534.34,1657
140012.02,1658
133328.05,1659
146726.6,1660
419779.6,1661
377736.25,1662
349927.4,1663
448039.03,1664
280315.4,1665
309428.8,1666
320645.78,1667
320027.0,1668
297124.53,1669
322712.5,1670
252918.81,1671
388804.9,1672
294255.97,1673
242160.16,1674
179215.22,1675
194386.55,1676
211501.02,1677
360865.38,1678
353190.25,1679
308860.75,1680
220361.62,1681
283883.03,1682
182834.22,1683
180054.83,1684
171681.88,1685
169496.28,1686
164247.28,1687
188870.22,1688
187630.66,1689
190967.0,1690
180136.48,1691
246999.2,1692
166537.4,1693
180013.0,1694
164008.64,1695
258033.67,1696
169299.06,1697
341446.94,1698
300847.5,1699
223318.81,1700
244993.28,1701
255921.27,1702
252873.7,1703
290531.25,1704
212546.73,1705
400433.16,1706
199474.94,1707
199161.72,1708
265623.22,1709
219989.8,1710
255623.2,1711
256831.94,1712
265970.1,1713
214625.36,1714
199907.31,1715
186168.48,1716
177781.73,1717
139672.94,1718
201065.12,1719
220842.05,1720
175361.97,1721
132976.61,1722
168436.7,1723
218514.92,1724
220514.92,1725
178825.05,1726
152916.1,1727
178363.9,1728
163822.06,1729
156912.95,1730
118067.96,1731
132072.53,1732
115958.83,1733
121961.06,1734
138398.8,1735
120107.055,1736
338490.47,1737
215248.97,1738
281715.56,1739
202538.08,1740
190114.38,1741
159000.39,1742
165556.62,1743
291323.5,1744
192577.1,1745
203899.84,1746
203904.84,1747
229667.67,1748
150599.84,1749
141374.92,1750
224486.9,1751
122406.305,1752
152429.36,1753
204013.8,1754
155117.55,1755
143718.22,1756
119040.61,1757
131781.23,1758
162179.95,1759
160696.72,1760
156697.62,1761
175898.5,1762
158028.0,1763
113647.55,1764
172876.17,1765
181504.73,1766
250836.94,1767
142449.1,1768
172204.42,1769
150700.75,1770
125147.234,1771
128329.375,1772
129473.58,1773
118656.59,1774
137742.75,1775
115982.23,1776
110677.266,1777
142666.06,1778
114462.64,1779
175271.34,1780
125493.52,1781
88918.16,1782
139078.89,1783
101363.21,1784
109104.0,1785
154239.55,1786
155025.3,1787
66708.016,1788
99086.66,1789
70086.234,1790
185921.1,1791
156155.38,1792
137381.84,1793
161967.3,1794
129318.81,1795
126566.93,1796
119691.79,1797
115161.125,1798
119164.62,1799
116712.24,1800
135887.69,1801
135435.34,1802
155566.75,1803
139450.84,1804
145321.7,1805
137294.02,1806
130643.76,1807
123590.0,1808
126684.37,1809
137885.95,1810
93503.516,1811
92433.59,1812
130728.43,1813
91254.84,1814
70940.65,1815
106599.086,1816
105148.34,1817
151015.64,1818
132231.05,1819
60054.93,1820
111587.31,1821
141265.92,1822
58274.434,1823
127029.72,1824
135780.06,1825
96185.836,1826
103140.82,1827
146876.62,1828
126341.08,1829
146386.45,1830
165742.78,1831
96260.2,1832
143307.27,1833
123932.33,1834
133139.77,1835
123776.445,1836
90984.28,1837
135618.5,1838
103989.99,1839
176735.25,1840
131990.12,1841
92696.69,1842
140781.33,1843
128748.49,1844
139384.44,1845
134232.0,1846
150652.9,1847
61835.582,1848
108290.61,1849
116755.94,1850
154240.53,1851
123847.84,1852
131954.34,1853
169212.25,1854
146203.31,1855
212617.67,1856
138776.36,1857
141254.83,1858
116986.664,1859
146156.1,1860
116197.27,1861
275636.12,1862
273469.1,1863
273489.56,1864
350460.38,1865
311756.97,1866
237622.81,1867
284642.12,1868
208099.77,1869
240224.25,1870
234661.44,1871
169623.92,1872
217002.34,1873
148731.83,1874
201525.14,1875
193138.92,1876
209754.47,1877
208885.45,1878
120824.57,1879
143888.55,1880
248231.61,1881
234440.33,1882
191648.9,1883
199493.08,1884
244623.02,1885
275972.22,1886
205227.36,1887
297840.34,1888
167468.83,1889
132654.7,1890
146767.67,1891
100825.66,1892
136289.23,1893
120978.6,1894
141146.27,1895
130169.9,1896
119529.26,1897
126336.305,1898
138552.25,1899
138474.81,1900
157290.42,1901
130123.164,1902
184973.44,1903
131969.95,1904
169789.05,1905
163122.77,1906
165592.17,1907
119626.6,1908
139506.86,1909
125790.13,1910
190091.03,1911
307152.25,1912
143548.56,1913
81744.4,1914
281569.34,1915
70588.914,1916
246419.0,1917
142495.17,1918
177525.72,1919
176868.72,1920
369041.4,1921
297800.75,1922
207805.39,1923
209379.1,1924
213709.97,1925
365066.78,1926
132857.52,1927
152381.34,1928
127878.35,1929
132985.05,1930
144853.56,1931
139498.25,1932
165250.92,1933
177064.66,1934
167972.36,1935
181298.16,1936
176722.39,1937
170240.55,1938
240155.36,1939
173385.52,1940
173806.53,1941
177885.61,1942
192705.72,1943
290065.7,1944
346835.8,1945
134454.64,1946
292449.34,1947
165698.48,1948
231182.34,1949
182981.83,1950
244035.06,1951
200239.38,1952
168877.03,1953
196083.34,1954
137904.23,1955
307303.72,1956
157392.12,1957
283622.34,1958
138703.1,1959
112550.87,1960
118817.27,1961
107637.9,1962
112644.2,1963
111361.15,1964
138282.58,1965
143506.05,1966
262130.61,1967
371399.44,1968
354321.9,1969
377047.0,1970
479963.06,1971
358077.12,1972
248798.17,1973
291860.6,1974
424624.38,1975
284379.4,1976
349235.56,1977
313355.4,1978
309641.5,1979
181074.42,1980
328150.66,1981
226133.45,1982
189377.31,1983
166334.08,1984
228335.95,1985
235570.34,1986
174660.66,1987
172892.66,1988
188223.94,1989
202573.02,1990
216951.03,1991
202578.0,1992
170172.5,1993
229641.14,1994
184627.7,1995
234917.12,1996
278305.78,1997
322019.62,1998
240015.88,1999
275837.75,2000
230159.48,2001
248794.39,2002
259160.7,2003
276506.94,2004
217215.33,2005
203463.77,2006
250985.95,2007
203541.39,2008
184372.97,2009
191438.56,2010
155178.94,2011
170156.66,2012
171632.23,2013
182120.97,2014
184405.66,2015
187221.48,2016
192673.08,2017
120057.87,2018
143373.94,2019
111831.86,2020
106029.39,2021
183126.22,2022
140350.27,2023
240350.61,2024
322469.75,2025
173134.83,2026
155768.64,2027
159816.88,2028
158935.23,2029
267892.56,2030
237368.92,2031
234660.02,2032
264155.94,2033
158866.08,2034
203732.97,2035
182528.98,2036
186047.28,2037
299760.0,2038
203130.94,2039
328771.62,2040
259504.2,2041
196558.52,2042
166376.77,2043
172870.28,2044
199062.08,2045
134756.25,2046
146078.67,2047
135018.81,2048
130682.86,2049
167586.08,2050
105763.33,2051
118197.11,2052
141462.5,2053
99153.18,2054
149275.72,2055
153507.12,2056
113754.31,2057
202005.06,2058
129393.28,2059
169694.89,2060
171665.75,2061
122401.22,2062
110785.18,2063
135807.66,2064
118125.06,2065
158622.97,2066
121988.34,2067
131256.83,2068
94069.17,2069
118068.05,2070
96444.055,2071
124185.445,2072
144940.36,2073
187136.03,2074
142478.34,2075
128823.875,2076
141376.23,2077
122669.305,2078
136486.1,2079
124651.42,2080
125966.1,2081
124676.42,2082
143216.19,2083
112260.47,2084
114110.78,2085
147323.67,2086
129122.01,2087
106792.21,2088
80444.836,2089
129452.72,2090
98063.23,2091
134143.12,2092
126578.68,2093
114261.55,2094
133227.17,2095
91334.14,2096
90486.39,2097
144145.73,2098
70372.45,2099
86984.8,2100
109979.016,2101
143064.89,2102
97349.29,2103
128731.88,2104
122670.48,2105
66693.58,2106
198453.14,2107
121489.37,2108
112130.33,2109
127383.39,2110
155128.92,2111
134087.83,2112
123328.445,2113
129848.26,2114
159795.25,2115
117824.016,2116
141806.44,2117
117723.11,2118
118342.35,2119
123738.6,2120
98097.62,2121
114372.23,2122
97730.5,2123
169032.22,2124
134784.1,2125
146787.25,2126
167844.64,2127
136441.22,2128
103117.2,2129
143887.64,2130
159478.03,2131
116615.22,2132
124438.44,2133
122341.945,2134
101295.06,2135
74452.49,2136
120580.54,2137
131622.88,2138
144125.42,2139
141359.67,2140
150552.89,2141
120359.45,2142
142368.75,2143
113335.97,2144
140962.77,2145
171366.36,2146
136550.7,2147
144814.75,2148
135879.86,2149
205931.27,2150
120232.68,2151
166791.94,2152
162308.98,2153
106203.29,2154
152288.72,2155
253612.42,2156
222392.4,2157
209733.33,2158
193577.19,2159
171372.06,2160
239509.14,2161
423471.56,2162
347085.1,2163
227559.38,2164
180524.62,2165
154290.56,2166
208058.77,2167
190345.16,2168
187411.16,2169
203647.52,2170
151354.66,2171
140220.33,2172
172963.25,2173
220223.7,2174
306512.25,2175
292817.88,2176
228250.86,2177
202280.39,2178
145212.0,2179
230026.44,2180
188722.83,2181
213477.34,2182
188461.6,2183
126948.97,2184
120509.72,2185
164368.3,2186
148923.3,2187
161666.66,2188
238478.7,2189
81378.664,2190
82672.42,2191
88876.11,2192
104420.336,2193
105623.125,2194
108003.47,2195
106545.875,2196
118989.22,2197
164902.98,2198
166318.88,2199
127659.6,2200
122183.24,2201
188078.45,2202
116284.65,2203
156563.61,2204
106115.9,2205
133914.12,2206
181258.45,2207
247877.53,2208
194523.69,2209
122851.86,2210
129005.83,2211
124397.08,2212
103402.54,2213
139986.27,2214
103849.07,2215
153002.8,2216
75985.61,2217
100780.95,2218
91514.484,2219
92949.086,2220
288370.8,2221
250313.88,2222
272921.0,2223
209920.42,2224
125386.82,2225
191453.84,2226
195958.97,2227
261686.12,2228
231810.23,2229
147784.31,2230
202793.42,2231
178257.69,2232
165263.34,2233
235196.05,2234
207051.22,2235
266564.2,2236
306032.25,2237
202557.47,2238
125028.695,2239
165959.98,2240
131032.56,2241
128035.86,2242
137165.52,2243
119970.74,2244
113973.91,2245
143193.03,2246
130839.5,2247
128578.46,2248
127242.54,2249
132724.33,2250
105676.77,2251
179335.05,2252
149821.23,2253
165232.64,2254
190099.02,2255
175301.06,2256
208784.1,2257
159656.02,2258
171668.72,2259
156665.12,2260
174673.77,2261
209395.12,2262
339287.7,2263
450676.56,2264
168074.64,2265
276543.7,2266
297384.66,2267
385910.7,2268
160814.23,2269
182894.56,2270
219401.06,2271
195148.75,2272
163734.2,2273
187987.94,2274
164553.73,2275
174701.53,2276
188269.12,2277
153364.33,2278
117853.32,2279
117942.914,2280
163903.38,2281
186929.67,2282
114743.94,2283
109687.445,2284
149719.25,2285
129307.01,2286
328994.56,2287
251957.55,2288
361613.72,2289
394418.38,2290
304715.75,2291
439929.8,2292
416804.06,2293
355587.78,2294
445093.62,2295
266531.28,2296
294565.06,2297
304560.4,2298
339700.38,2299
318244.72,2300
253916.47,2301
245461.08,2302
228783.06,2303
234782.1,2304
186558.14,2305
189272.08,2306
189327.36,2307
208430.88,2308
271539.6,2309
193766.94,2310
207652.52,2311
177001.11,2312
169763.11,2313
171874.69,2314
169184.5,2315
196327.9,2316
187092.47,2317
168513.98,2318
174470.44,2319
179552.72,2320
258655.39,2321
184696.06,2322
179283.25,2323
171832.38,2324
199641.78,2325
163832.36,2326
201202.34,2327
205942.67,2328
185710.58,2329
176696.1,2330
344471.66,2331
380012.62,2332
322347.6,2333
245137.22,2334
238073.23,2335
308340.44,2336
189392.14,2337
277107.62,2338
208162.19,2339
399740.28,2340
220783.97,2341
234579.66,2342
221472.47,2343
217507.42,2344
233659.03,2345
198139.5,2346
185533.38,2347
213502.02,2348
173074.36,2349
267408.28,2350
237794.28,2351
248711.42,2352
248667.16,2353
137910.0,2354
152361.03,2355
152189.94,2356
189869.02,2357
182759.97,2358
125221.47,2359
120495.88,2360
146605.25,2361
262647.75,2362
137863.4,2363
171314.72,2364
227085.92,2365
180940.36,2366
215837.42,2367
212713.73,2368
198319.03,2369
157028.45,2370
147514.9,2371
181637.08,2372
267462.03,2373
306637.34,2374
245664.89,2375
260927.86,2376
319305.16,2377
146139.64,2378
206793.9,2379
144664.39,2380
153271.95,2381
197246.02,2382
202967.14,2383
230831.75,2384
166455.42,2385
131367.17,2386
131588.42,2387
101229.8,2388
127670.09,2389
135412.36,2390
137282.0,2391
112869.93,2392
167334.34,2393
128361.836,2394
201133.19,2395
147191.19,2396
206711.81,2397
115808.41,2398
68998.47,2399
71984.99,2400
123086.47,2401
126133.57,2402
130401.77,2403
145669.9,2404
141931.66,2405
148794.36,2406
128262.26,2407
135972.33,2408
121360.55,2409
188700.05,2410
115315.99,2411
155563.72,2412
118154.625,2413
145647.08,2414
118231.76,2415
128773.625,2416
137760.56,2417
134533.33,2418
111903.125,2419
127563.96,2420
153920.02,2421
117459.55,2422
111592.98,2423
140411.06,2424
248822.47,2425
142161.86,2426
116450.46,2427
173578.95,2428
116348.516,2429
139652.02,2430
112636.67,2431
136138.22,2432
135796.6,2433
131309.19,2434
155459.38,2435
109551.125,2436
109104.24,2437
125088.93,2438
108562.47,2439
123328.68,2440
113785.89,2441
103887.68,2442
145641.88,2443
128214.555,2444
97614.63,2445
142395.81,2446
177458.89,2447
143315.95,2448
116428.62,2449
150658.77,2450
130782.55,2451
200485.16,2452
100577.49,2453
126629.96,2454
130753.234,2455
138505.61,2456
130006.586,2457
138906.16,2458
112093.664,2459
137449.5,2460
131064.875,2461
132288.69,2462
117628.94,2463
179987.61,2464
132302.75,2465
103815.68,2466
144113.12,2467
87526.266,2468
78661.88,2469
196278.56,2470
214971.48,2471
162690.25,2472
123114.14,2473
82204.11,2474
227578.95,2475
117879.41,2476
127086.65,2477
157007.31,2478
100363.305,2479
145558.98,2480
119415.17,2481
128093.83,2482
106592.016,2483
121095.25,2484
134242.45,2485
147216.3,2486
165626.56,2487
171375.4,2488
153787.1,2489
153949.28,2490
107226.414,2491
172880.28,2492
140840.36,2493
152762.62,2494
103941.54,2495
234495.5,2496
150940.6,2497
111012.3,2498
90523.22,2499
131226.06,2500
134875.6,2501
156039.77,2502
105819.98,2503
205146.44,2504
208761.97,2505
249836.28,2506
295888.22,2507
250031.6,2508
211624.78,2509
212461.86,2510
183130.58,2511
197523.94,2512
196919.42,2513
255296.73,2514
143847.25,2515
168887.45,2516
146851.4,2517
146797.47,2518
203405.77,2519
200495.5,2520
185065.02,2521
208997.97,2522
122702.06,2523
128862.2,2524
144265.94,2525
128766.62,2526
112587.63,2527
128106.91,2528
125328.89,2529
124471.83,2530
240819.4,2531
219148.78,2532
189368.27,2533
214203.34,2534
287396.72,2535
231664.31,2536
231792.28,2537
177315.23,2538
194668.56,2539
171291.83,2540
178743.28,2541
158816.25,2542
127434.91,2543
124364.14,2544
126710.14,2545
133109.31,2546
147901.81,2547
153422.73,2548
164306.7,2549
323250.75,2550
144967.52,2551
132859.38,2552
76524.35,2553
101605.664,2554
129129.836,2555
105596.77,2556
107277.45,2557
111355.25,2558
115788.11,2559
143546.72,2560
145281.44,2561
137149.73,2562
141879.14,2563
167487.97,2564
129031.02,2565
137901.88,2566
110649.41,2567
178763.06,2568
191091.77,2569
124041.38,2570
163041.48,2571
162602.08,2572
196929.7,2573
256841.23,2574
132606.08,2575
137388.03,2576
139301.97,2577
102379.555,2578
71244.57,2579
127238.46,2580
136970.2,2581
133604.42,2582
269371.25,2583
175366.9,2584
185076.27,2585
238299.0,2586
207121.84,2587
152439.97,2588
153037.61,2589
212014.1,2590
201898.81,2591
200404.2,2592
233033.23,2593
175952.88,2594
184303.39,2595
314456.2,2596
178344.53,2597
255377.39,2598
326263.2,2599
165649.88,2600
161471.9,2601
87742.73,2602
99048.16,2603
89200.44,2604
84759.445,2605
142232.98,2606
195406.36,2607
210255.25,2608
159408.77,2609
113826.36,2610
124705.89,2611
156492.92,2612
136173.7,2613
131902.42,2614
146620.03,2615
155343.11,2616
174106.94,2617
190779.92,2618
200453.8,2619
179005.02,2620
174596.38,2621
180924.89,2622
228375.42,2623
295207.53,2624
249238.0,2625
173439.03,2626
160980.61,2627
436105.9,2628
446044.9,2629
316960.38,2630
427324.25,2631
383918.84,2632
296622.62,2633
384035.4,2634
159525.36,2635
189313.92,2636
163632.34,2637
259370.2,2638
189433.33,2639
154118.81,2640
103840.766,2641
189853.5,2642
107229.18,2643
133963.14,2644
119159.35,2645
101358.1,2646
109212.54,2647
148807.48,2648
159221.45,2649
153774.81,2650
136615.61,2651
386717.4,2652
247859.89,2653
223093.56,2654
366919.47,2655
294650.97,2656
314129.97,2657
255734.39,2658
273699.7,2659
316210.0,2660
331065.3,2661
337060.84,2662
295171.16,2663
258809.39,2664
340651.6,2665
275405.6,2666
168900.19,2667
177555.25,2668
165459.94,2669
276022.2,2670
178117.44,2671
198696.05,2672
212963.5,2673
224833.86,2674
159792.1,2675
184796.97,2676
195318.33,2677
242836.08,2678
273948.47,2679
288087.6,2680
399218.44,2681
306448.9,2682
451269.78,2683
294354.25,2684
311613.8,2685
233752.58,2686
309920.44,2687
206585.27,2688
193214.25,2689
377584.47,2690
177405.66,2691
128071.23,2692
187290.38,2693
134741.34,2694
188416.31,2695
179724.67,2696
183426.86,2697
180248.83,2698
175482.97,2699
148986.84,2700
151389.64,2701
104788.836,2702
134513.78,2703
142825.53,2704
116892.55,2705
119614.08,2706
125669.58,2707
125435.625,2708
108604.68,2709
132146.33,2710
238088.98,2711
354117.66,2712
166597.58,2713
146560.62,2714
149050.66,2715
137234.77,2716
177566.06,2717
219431.94,2718
154540.1,2719
170321.22,2720
130241.67,2721
144358.02,2722
165940.19,2723
125697.56,2724
132228.92,2725
142481.31,2726
205670.9,2727
171170.52,2728
149565.95,2729
144412.1,2730
139579.33,2731
131704.05,2732
171270.7,2733
153382.39,2734
128589.4,2735
146608.77,2736
117854.336,2737
124849.61,2738
160454.78,2739
138291.72,2740
141314.11,2741
152840.48,2742
145349.3,2743
161075.6,2744
151165.83,2745
128738.64,2746
153054.81,2747
122262.45,2748
124013.76,2749
129622.766,2750
117918.516,2751
200354.44,2752
158585.88,2753
215451.25,2754
132169.22,2755
99592.49,2756
65555.94,2757
90173.516,2758
165310.3,2759
123294.31,2760
140407.47,2761
140582.75,2762
214708.84,2763
149698.9,2764
294561.97,2765
134234.42,2766
77902.11,2767
117257.51,2768
119726.39,2769
145097.39,2770
112155.52,2771
113178.76,2772
153976.34,2773
141626.95,2774
130319.75,2775
133967.31,2776
133478.88,2777
139220.42,2778
113467.1,2779
107991.11,2780
109346.59,2781
90843.68,2782
92632.01,2783
120525.586,2784
135217.47,2785
76048.94,2786
134313.19,2787
74812.94,2788
178326.23,2789
103535.305,2790
106698.95,2791
68041.57,2792
164708.17,2793
95483.25,2794
120185.21,2795
93312.85,2796
200142.05,2797
108586.67,2798
118836.914,2799
70217.58,2800
117526.15,2801
130813.836,2802
151011.61,2803
138071.88,2804
121458.97,2805
79929.06,2806
172553.78,2807
150610.39,2808
132605.25,2809
137555.28,2810
154830.42,2811
147821.6,2812
141072.62,2813
142368.88,2814
103862.125,2815
241013.81,2816
156666.12,2817
127136.19,2818
153148.92,2819
138094.5,2820
123662.86,2821
189053.2,2822
312126.94,2823
176426.4,2824
134960.1,2825
127056.49,2826
138356.67,2827
210608.38,2828
209675.83,2829
219468.83,2830
173197.81,2831
250324.95,2832
287003.66,2833
195751.84,2834
200349.83,2835
179762.25,2836
167822.05,2837
142327.11,2838
166260.25,2839
196370.36,2840
189526.47,2841
213561.3,2842
150662.97,2843
166336.56,2844
127097.57,2845
189667.16,2846
191025.11,2847
241352.94,2848
193794.72,2849
288614.5,2850
209051.69,2851
229546.06,2852
218767.95,2853
146923.0,2854
200069.33,2855
189570.3,2856
179595.47,2857
206760.64,2858
113872.43,2859
138439.95,2860
131284.02,2861
193091.4,2862
140026.4,2863
243687.14,2864
148200.3,2865
165192.9,2866
105984.05,2867
105152.66,2868
118521.6,2869
133985.08,2870
93077.49,2871
60399.605,2872
103783.24,2873
134095.95,2874
131536.62,2875
182342.92,2876
142135.23,2877
163024.98,2878
148648.84,2879
104217.32,2880
136893.3,2881
155633.27,2882
172212.22,2883
188255.5,2884
162626.53,2885
220601.06,2886
115843.195,2887
135620.92,2888
65183.52,2889
87226.62,2890
140253.23,2891
74890.95,2892
105834.89,2893
69320.87,2894
292337.94,2895
263914.8,2896
197736.52,2897
146204.45,2898
195523.95,2899
151428.83,2900
201456.19,2901
196399.61,2902
328005.38,2903
326408.78,2904
97255.86,2905
201955.62,2906
113925.11,2907
135113.03,2908
137687.52,2909
93592.875,2910
89262.24,2911
144506.3,2912
95565.19,2913
83799.695,2914
96457.68,2915
97646.41,2916
176237.55,2917
113400.53,2918
224509.62,2919
